marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	45528682	R3KEAOKJKQJ9MT	B003D5MZRK	588165864	Tamrac 5786 Evolution 6 Photo Sling Backpack Bag	Camera	5	0	0	N	Y	Five Stars	Good size for my cameras, great design, very practical, well built.	2015-08-31
US	53054122	R2JNR7XM77XWZU	B00VSITBJO	881011787	DJI Phantom 3 Professional Parent	Camera	5	1	3	N	Y	Might be the best toy ever	Haven't had this much fun since i bought my first motorcycle.  Love this thing, easy to fly, almost addictive.	2015-08-31
US	13946121	R17L6K5QXT1SGG	B00K4U3Y68	724376121	CAM-ULATA Bayonet Lens Hood Replacement for Canon ET-60 Compatible with EOS EF-S 55-250mm f/4-5.6 IS, IS II, EF 75-300mm f/4.0-5.6 USM, II, II USM, III & III USM Telephoto Lenses and Microfiber Lens Cleaning Cloth	Camera	5	0	0	N	Y	Five Stars	Good Fast service and as advertised.	2015-08-31
US	17488376	R15AFDGOWIIUVU	B00I9M4HBO	826842790	Foscam FI9821P Plug & Play 1.0 Megapixel 1280 x 720 Wireless/Wired Pan/tilt IP Camera with IR-Cut	Camera	3	0	1	N	Y	Must have for baby monitor if u wanna save some cash, but have a great quality camera!	We are using this as a baby monitor. We first got the older version of this because it was $20 cheaper. It took 2 hours to figure out how to hook it up to the wifi. Then, when we tried to download the app on our phones, it said it didn't work with the older model. We returned it for this plug and play. You literally just scan the QR Code and within 5 minutes the whole thing is set up and works with the app. Image is fantastic and night vision looks great too. Tons of features that we probably won't even use, but good to have. Also has a mic and speaker so you can hear your baby and talk to them. You can set the volume in the app so that the alarm is more or less sensitive to sound. Highly recommend, especially for under $80!  Update: Feb 2017: Camera has had a lot of glitches over the 1.5yrs we've had it, including disconnecting from the wifi on a regular basis. It freezes when watching on your phone, so you have to close out and go back in. Now, after 1.5yrs, it has completely stopped working.	2015-08-31
US	44752021	R2VW3NDSPNDTCZ	B00MGCJIRG	268861282	Tera New Portable TT029 Mini Digital TF/Micro SD Card USB Disk Speaker Amplifier FM Radio MP3 Player with Hand Strap Color Silver	Camera	5	0	0	N	Y	Five Stars	everyone is amazed of the output and capabilities	2015-08-31
US	11790018	R1ELKV8STI02KD	B00NWWZ4QS	22491144	Coleman Bravo2 Wi-Fi HD Video Action Camera Camcorder &amp; LCD Watch Remote	Camera	5	0	5	N	Y	Five Stars	Excellent camera!	2015-08-31
US	1992388	RUBFHYZET3BXT	B002BH3XXQ	524021902	Domke Shoulder/Belt Bag	Camera	5	0	0	N	N	The bag is made of very nice material and looks nice	I got a lot of electronic devises in this bag for my trip.  The bag is made of very nice material and looks nice.	2015-08-31
US	2188155	R2QIN6IR1E9S3G	B004U7JYXS	905624752	Fuji 96090 Instax Mini Instant Film, 10 Sheet, 5 Piece	Camera	5	0	0	N	Y	Five Stars	Excelente!	2015-08-31
US	46767514	R7GOU4PR4Q1ML	B004P8K24W	324601690	D-Link Wireless Day/Night microSD Network Surveillance Camera with mydlink-Enabled	Camera	5	0	0	N	Y	Five Stars	Works great	2015-08-31
US	23432756	R14T74ZORPQ6RT	B00ZKDUFBQ	555190742	GeekPro 2.0-Inch WIFI HD 1080P 12MP Sports Camera Bundle with Bag, Waterproof Housing and Accessories (Black)(17 Items)	Camera	5	0	0	N	Y	Excelent product for the price.	This is an excellent alternative to more expensive action-cameras out there. Good video quality and very easy to use. Waterproof cover appear effective enough for light underwater use, still need to test it.	2015-08-31
US	898885	R28R5GVGMYB343	B004L75BGQ	12134063	CowboyStudio	Camera	5	0	0	N	Y	Five Stars	Exactly what I needed!	2015-08-31
US	19529615	R2THOEC8TFTKNZ	B00JAJ9U8K	171213161	Vimtag, IP/Network ,Wireless, Video Monitoring, Surveillance, security camera	Camera	5	2	2	N	Y	like, resolution	I'm not an English native speaker. So, I don't write reviews, but I read a lot. This one finally made me feel I have to write something. I have bought several baby monitors before when my older kids young. Finally, I returned them all. Either the function design is not right, or the parameter is low, like, resolution. This one made me really impressed, and it's cheaper than all my previous tries. I can feel the builders really tried their best to make every detail perfect. I believe you can feel it too. It's not HD (1920x1080). I'm a resolution fan, but 1280x720 really works, and made the budget low.	2015-08-31
US	16398730	R2JBB2VCVB63E0	B00N57DSQ8	722204998	Instacube Classic; Digital Wi-fi Touchscreen Photo Viewer for Instagram; Android Based	Camera	2	0	0	N	Y	Exciting product that disappoints	Nice concept but lags a lot when it works when switching between modes. Sometimes it loads Instagram and other times it says &#34;Cannot load the Instagram login page, try later&#34;. The screen's resolution is very bad, so don't expect crisp images, also it doesn't display accurate colors, just something in the ballpark of the intended color. However the screen is actually a good size. The &#34;classic&#34; look of this cube is basically the Instagram logo as pictured, which looks great but is disappointing since the rainbow is a sticky tape that was already peeling when I received this unit.<br /><br />Two stars for effort and ease of use.	2015-08-31
US	48283126	R21KEKZZ9SUV8O	B004TSCQ0G	766477632	Fancierstudio Photography stool posing stool photo posing stool By Fancierstudio MS1003	Camera	4	1	1	N	Y	Decent posing stool for photographers	Very attractive and sturdy posing stool. Assembly was very simple but because of the skimpy packaging, the seat-cushion  was left with a large indentation mark that has not gone away after about 4 weeks. The height adjusting mechanism works well.	2015-08-31
US	23856307	R3UXCWLQ0610RE	B004U772GE	232422344	Driveway Alert System	Camera	4	3	4	N	Y	Worth the money with a little extra effort.	It took a while to ship and arrive but I have had it working for about 3 weeks. I read many of the reviews before buying which helped a lot. For the price this is just what I wanted. I used the trick putting tape over the eye to shrink its view and now it doesn't go off all the time. I hung it about waist high so animals aren't setting it off much. Also put silicone around the seem of the case for the outside unit. I could see where this would exten its life. As of right now for the money I think it was more than worth it. I like this unit for the money because with a little extra effort it should last.	2015-08-31
US	13945550	R1ZGXA8YE14TRO	B00MXVQ0YE	215818514	7 in 1 Fujifilm instax Mini 8 Instant Camera Accessories Bundles (Mini 8 Case/Mini Album/Close-Up selfie Lens/ Close-Up Lens/Hanging Frames/Film Frame/ Film Stickers)	Camera	5	1	1	N	N	The preteen loved it. I think it might have been her ...	I bought this as a birthday present.  The preteen loved it. I think it might have been her favorite gift.	2015-08-31
US	23395861	R2JPU9OI1QGD6U	B00OKCS2FE	76527087	Soft Digits Accessories 50-in-1 Accessory Kit Bundle Kit for Gopro Hero 4 Gopro 3+ 3 2 1 for Outdoor Sports Parachuting Swimming Rowing Surfing Climbing Running Bike Riding Camping Diving Outing Any Other Outdoor Sports Bundle Kit for Gopro 4	Camera	5	0	0	N	Y	Five Stars	Good selection of mounts at a great price.	2015-08-31
US	6143907	R39NSSMZGINJT5	B001DZ3OPY	103209236	Lomography Diana F+ Flash with Shoe Adapter for the Diana F+ Medium Format Camera - Black	Camera	5	0	0	N	Y	Five Stars	Nice, love.	2015-08-31
US	39285411	R1LETNTO5KOZZF	B00CCA1Y3S	607120606	Vanguard Alta Pro Aluminum Tripod Kit	Camera	5	0	0	N	Y	Five Stars	Excellent product.	2015-08-31
US	12516845	R3MC00WMHTMQPG	B0025UEQQW	258553989	GoPro Chest Mount Harness	Camera	5	0	0	N	Y	Five Stars	like it	2015-08-31
US	49877777	RSK69KLR5GJZO	B00HNJWUBI	20076869	Sony 20.1 Digital Camera with 2.7-Inch LCD	Camera	5	3	3	N	Y	Great little camera	Just as described. Nice little point and shoot camera with the resolution to give my pics on Ebay a nice crisp look.<br />Camera phones only go so far this is so much better quality.Shipping was extremely quick and packing was fine. I downloaded the guide from Sony online and am good to go.[[ASIN:B00HNJWUBI Sony DSCW830 20.1 MP Digital Camera with 2.7-Inch LCD (Silver)]]	2015-08-31
US	50922190	R1WQZB0CAEPQBU	B010G3THMW	829519307	Panasonic KX-HN6099W Home Monitoring System	Camera	2	85	128	N	N	Camera Resolution Issue	According to bhphotovideo.com, these cameras are only 0.3 MP CMOS.  To me that means LOW resolution.  No wonder the listed specs are so vague.  It's a good buy if you are willing to settle for such low res imaging.	2015-08-31
US	41156595	RUXSL0D90TOZU	B0132I6CSK	451155350	LP-E6 Battery Charger for Canon EOS 5d Mark II, 5D Mark III, 5DS, 5DS R, 6D, 7D, 7D Mark II, 60D, 60Da, 70D, LC-E6 Charger	Camera	5	0	0	N	N	Works great!! LOVE the ability to charge my 70D battery on the go!	I am forever misplacing the battery charger for our Canon 70D so I decided that it was time to order a back-up! This charger by Indie Camera Gear seems to charge just as fast as my Canon charger, and I love how compact it is so it doesn't take up extra outlets when plugged into the wall! It has a red light that comes on when charging and it turns green when it is fully-charged. This charger also has overcharging protection, meaning that you can leave it plugged in overnight and it won't fry your battery! Considering a replacement 70D Canon battery runs about $60, it is VERY nice to have that extra protection! I actually missed that there would be a car charging cable included when I ordered this, so I was thrilled to find that cable in the box! I take a crazy number of photographs every day and one thing I'm not so good about is remembering to stop and charge the battery! This is extra cable plugs directly into the charger and allows you to charge your battery while you are on the go! I love having a car charger for vacations as well because how often do you remember, or have time to charge your camera battery at the hotel? I purchased this charger during a limited promotional period at a discount in exchange for my honest and unbiased review. I would absolutely recommend this to anyone who is looking for either a back-up or a replacement charger! It sure beats spending $50-80 for an OEM charger!	2015-08-31
US	37143442	R2H6R8KGCQLSW9	B002H44GHA	115174309	Vivitar VIV-2X4 2x Auto Focus Converter	Camera	1	0	0	N	Y	Then Vivitar Auto Focus teleconverter lens would not operate on ...	Then Vivitar Auto Focus teleconverter lens would not operate on auto focus.  I had to manually focus to obtain an image. I'm very displeased with this purchase and when I return home later this week I will be requesting another one that works.	2015-08-31
US	12031482	R7PLTXCQOXE16	B00J59R95Q	792542602	GGS Optical Glass DSLR LCD Screen Protector for Sony Alpha a7 a7R Digital Camera	Camera	5	0	0	N	Y	Does the job.	Fits well and adds protection to the viewer on my camera. Very easy to install and now I don't have to worry about damage to the view screen on my camera.	2015-08-31
US	20534171	RHZDSA48HVRVK	B010G3THMW	829519307	Panasonic KX-HN6099W Home Monitoring System	Camera	5	49	86	N	N	For the "Uninitiated"	They ARE &#34;Wireless&#34;....But they don't run on Batteries! (WOW) -  Of course they need a PLUG to have &#34;Power from Electricity&#34;!<br /><br />These ARE &#34;MONITORS&#34;...Not secret SPY CAMERAS!!  (LOL)	2015-08-31
US	21863914	RIXQ7VRNEGLLJ	B00UE1PF1Y	972130843	AmScope LED-56S-ZK 56 Microscope Ring Light LED Ring Light Illuminator with Dimmer for Stereo Microscope	Camera	4	0	0	N	Y	Four Stars	Just as described.	2015-08-31
US	52848942	R2L9J8UQO9E2VU	B00IZG0RK4	951571556	Panasonic LUMIX G Vario 12-32mm f/3.5-5.6 Lens	Camera	5	0	1	N	Y	Cost less than the Olympus lens with comparable quality	Excellent quality - love this lens	2015-08-31
US	23999631	R9LIVY14AT1TW	B00X7QTUB4	738018109	XT10 Parent 2	Camera	5	1	1	N	Y	Great camera.	Great camera....love the Jpegs right out of the camera.  The film simulations are spectacular!  Use this camera and a Pentax Kiis....combo give me full photo flexibility..	2015-08-31
US	7094164	R3FIWSNVDMVPGB	B00WOXAQZK	318527938	Gariz Special Alcantara Version XS-WBA2 Hand Strap for Mirrorless and Other types of Camers Red	Camera	5	0	0	N	Y	Five Stars	amazing camera wrist strap. bought it for my nikon d3300 and it worked perfectly	2015-08-31
US	26612032	RP1II7FFI1Q3	B00E1LUP2C	691806533	BM Premium Fully Decoded BP-727 Batteries	Camera	5	0	0	N	Y	Five Stars	Should have purchased these instad of the X1 brand.  Works great	2015-08-31
US	43669858	RV0FLE27U2T6K	B00UYB0GRC	800739272	OldShark S1 Clip-On 180 Degree Fisheye Lens+10X Macro Lens+0.65X Wide Angle Lens Kit 3 in 1 Phone Lens for iPhone iPad Samsung Android Devices Black	Camera	4	0	0	N	Y	Four Stars	Fun gimmick, although package arrived damaged on the corner, the lens itself was fine.	2015-08-31
US	1802961	R1CZZE8DJ3PGAB	B00DS0M6C4	845984365	Fujifilm Mini 8 Instant Camera	Camera	5	0	0	N	Y	Amazing product, I highly recommend this	Coolest thing since sliced bread!! Amazing product, I highly recommend this!	2015-08-31
US	9028992	RH9JANI3926YW	B008O8FRCG	26966416	Lowepro LP36430-PWW Photo Hatchback 16L AW (Pepper Red)	Camera	5	0	0	N	Y	Took it to Europe for two weeks and it was so easy to carry my Canon 70D with 18-135 and 24-70 ...	Unbelievable photo backpack.  Took it to Europe for two weeks and it was so easy to carry my Canon 70D with 18-135 and 24-70 lenses. Lightweight and sturdy.  Best camera bag for traveling.	2015-08-31
US	14789795	R1ELT5L9THAJOK	B0017W70JE	512655363	Opteka .35x HD Super Wide Angle Panoramic Macro Fisheye Lens for Nikon D5, D4, D3X, D3, D810, D800, D750, D500, D610, D600, D300, D7200, D7100, D5500, D5300, D5200, D3300, D3200 Digital SLR Cameras	Camera	1	1	2	N	Y	You'll get better results using PS or in camera Fish-eye!	Sent back immediately after opening up and trying it out. NOT for anyone who shoots professionally, strictly for &#34;gimmicky&#34; shots. I was curious for the price but that died as soon as I tried it. I get better results using PS or in camera Fish-eye. It opens up for a wider shot yes, but you still have to still crop because image frame is much smaller!	2015-08-31
US	2443947	R1IK3RYMXTOX74	B00MNG37C2	857397110	Syma X5C 2.4G 6 Axis Gyro HD Camera RC Quadcopter with 2.0MP Camera	Camera	1	0	1	N	Y	Poor quality.	Very bad quality. In a two days one motor died. Bought new and replace. In a week another one died.	2015-08-31
US	14462467	R2BFUZ1WVL26SF	B00T5OCCVC	342999869	Yongnuo Flash YN600ex-rt Wireless HSS 1/8000s Master Flash Speedlite for Cannon Camera	Camera	1	14	14	N	Y	I wanted to fall in love with it but it had too many issues	I wanted to fall in love with it but it had too many issues. I've used the 560 III and IV and loved them! Some issues I had with this unit were related to Master/Slave wireless sync but it was a Canon related problem (camera related -- I have a 5D Mark2 which I still use as a backup). Heads up if you're using this on a Canon 5DMark2! On the newer 5DMark3 the issues are resolved.<br /><br />What I could not get past was battery power usage. I have never had a flash unit that would eat up through batteries so fast!  Some users complained about the unit wasting battery power when off. I did not test that so I can't say for sure. But under normal use, the same use as my old 560III's or the newer 560IV's, these things were abysmal! During a wedding, I'd be busy changing batteries all night long! Never an issue with the aforementioned units, which I'm still successfully using.<br /><br />Also, the firmware upgrade can ONLY be done on a Windows 32bit operating system. Insane! I don't even have access to a &#34;32bit&#34; Windows OS anymore!<br /><br />Otherwise, the design, menus, etc are great. Everything else worked and quite well. I shoot in Manual all the time so TTL is pretty useless to me but it worked well when tested. HSS also worked well. It's a new product. I'm sure subsequent versions will have these issues fixed. When they fix them, this flash will be a great thing to have!<br /><br />Sent them back. Really felt bad about it because I was really happy to have them but they just didn't work for me (yet).	2015-08-31
US	7920366	R3H2C4FR6EEJE4	B0050R68LS	974098160	MagicFiber Complete	Camera	5	0	0	N	Y	would buy again!	Thes are a bigger than expected size and I love them! They do not smudge or smear on your lense. Clean and scratch free.	2015-08-31
US	2975964	R30X9KMTHWZEB3	B00EH5UGR6	753410022	a3000 parent	Camera	5	0	0	N	Y	Five Stars	ok	2015-08-31
US	49442569	R1X0FTKHAQUTAW	B00L9ZF5BY	441074469	Flylinktech Action Camera Battery Charger with USB Cable 3.7V Battery Charger Holder for Action Camera SJCAM YI WiMiUS	Camera	5	0	0	N	Y	Five Stars	very good	2015-08-31
US	14620911	RNXWUBOWUBXPC	B00UAISDGK	658414552	Andoer Godox FT-16 Wireless Power Controller Remote Flash Trigger for Godox Witstro AD180 AD360 Speedlite Flash Canon Nikon Pentax Camera	Camera	4	0	0	N	Y	nice price, seems to be reliable	works as advertised, nice price, seems to be reliable.	2015-08-31
US	50273476	RE1L37Z3F0LSN	B003VTA8BS	384696291	Lineco Archival Folio Box Blk 18.5X24.5X1.75	Camera	4	0	0	N	Y	Almost perfect	Exactly what I expected. Great quality and very nice. The only hiccup is that for 18x24&#34; art that's in a protective cover - such as a Krystal Seal bag, there's a bit of a tight fit and maybe a bit of a pinch - particularly in the 18&#34; direction. If it was 1/4&#34; deeper (to accommodate 18.5&#34;-wide art+bag it'd be ideal.	2015-08-31
US	28088591	RLU9O9LEI10FW	B004U7JYXS	905624752	Fuji 96090 Instax Mini Instant Film, 10 Sheet, 5 Piece	Camera	5	0	0	N	Y	Five Stars	Great value!	2015-08-31
US	584528	ROWXK3CE78TXJ	B00MNG37C2	857397110	Syma X5C 2.4G 6 Axis Gyro HD Camera RC Quadcopter with 2.0MP Camera	Camera	5	0	0	N	Y	Five Stars	the best low coast drone out there. great trainer... for the money, its the way to go....	2015-08-31
US	7104987	R39NZO2II4CWTV	B00DUNYW7G	301120197	Instax Film Parent 2	Camera	1	4	5	N	N	:(	Very, VERY disappointed in this film. The &#34;rainbow&#34; doesn't show up on my pictures. It's just a black border. I hope I just got a bad box. I would love to be refunded or recieve a new box, but nonetheless .. this was a total waste. It definitely didn't meet my expectations. Oh well.. will NOT be purchasing again.	2015-08-31
US	11211940	RXK3T2ZGCZRK9	B00QMV8HGK	815886042	Volsey VS1 Built-in Bluetooth Remote Shutter Selfie Stick for iPhone and Android Smartphones - Black	Camera	4	0	0	N	Y	so far so good. sometimes it turns on by itself when it's ...	so far so good.  sometimes it turns on by itself when it's in my purse - but i put it in a sun glass case to make sure the button doesn't push down accidentally.	2015-08-31
US	49668221	R1PWOHEQ7OPXK6	B00K5Y22VG	560648055	Syma X5 4 Channel 2.4GHz RC Explorers Quad Copter	Camera	5	3	3	N	Y	Great training drone	Great training drone, easy to fly.  Small enough for indoor use.  It can really take a beating.  You will need additional batteries for a good flying experience, the batteries last 7-10 minutes per charge.	2015-08-31
US	51868397	RLKH82RHQKWYX	B00WBJGUA2	75082538	Nest cam security camera	Camera	3	0	0	N	Y	Good camera but WIFI access has a major flaw if you have mutiple Access Points with the same name.	Both the dropcam and nest cam have an embarrassingly bad WIFI algorithm when there are multiple access points with the same name (SID) near it.  (I have a tall house and I need multiple WIFI access points)  When you have this situation, the cameras lose connectivity all the time. The obvious workaround is to dedicate a WIFI access point specifically for the Nest Cam, which is annoying.  Why Nest can't or won't fix this is beyond me.  I know of no other WIFI enabled device that is this &#34;dumb&#34; about WIFI connectivity.  Until this is fixed it stays a 3.	2015-08-31
US	47873455	R2YE7VLK4ZZE48	B0057081DQ	422862645	ALTURA PHOTO UV FILTER	Camera	4	0	0	N	N	Very nice lens filter.	It is a nice lens filter, comes in a nice case.	2015-08-31
US	13761624	R172OE5CKJHPRY	B00XNYXQHE	459203995	Plugable USB 2.0 Digital Microscope with Flexible Arm Observation Stand for Windows, Mac, Linux (2MP, 250x Magnification)	Camera	1	8	10	N	Y	Not according to listing!	After spending many hours trying to make this system work, which included changing my firewall to accept the various recommended drivers, I managed to get a blank, black screen and a notation that a camera is not detected.  I tried all of my USB inputs and still nothing.  The LED's never showed up either. The system was dead on arrival.<br />My computer is a Mac OS X  which the listing claimed was compatible with the device. Certainly is not for an iMac Yosemite 10.10.5  especially when it already has the typical built-in computer camera with the Photo Booth software.	2015-08-31
US	14535594	RZK7G21TIFRX4	B00B605XC8	323906991	Must Have Accessory Kit For Fuji Fujifilm FinePix XP70 XP80, XP90, XP120 Waterproof Digital Camera Includes Extended Replacement NP-45A, NP-45s Battery + Ac/Dc Charger + Micro HDMI Cable + Case + More	Camera	5	0	0	N	Y	Awesome!!	Stellar product!! A++++ seller, the only thing which was a personal preference was, I didn't like was the floating wristlet.	2015-08-31
US	14325157	R3N4CHW5ONZWOE	B0029U7PZM	945105127	STK EN-EL3e Charger for Nikon Digital SLR D80 D700 D90 D300 D100 D200 D300s D50 D70s D70 Cameras	Camera	5	0	0	N	Y	Five Stars	The battery charger works well and SterlingTek was terrific to work with.	2015-08-31
US	13007636	R31A9DRRGO55FS	B004AZ38Z0	663385436	Heavy Duty Muslin Clamps 4 1/2 inch 6 Pack	Camera	4	0	0	N	Y	Work great for a variety of projects	Smaller than I expected. Work great for a variety of projects.	2015-08-31
US	14692193	RDT4X46ZXHQ05	B00VJCILWC	250239410	Erligpowht Basic Common Outdoor Sports Bundle Kit for sj4000/sj5000 Cameras and GoPro Hero 4/3+/3/2/1 Cameras	Camera	5	0	0	N	Y	Five Stars	ok	2015-08-31
US	52152582	R2N7OPDJI6E0WM	B00HLDFNKQ	978425001	Canon ELPH 340	Camera	2	0	0	N	N	A Great Leap Backward	At first glance the 340HS seems to be a technical triumph, squeezing 12x zoom into a camera that is almost exactly the same size as it's predecessor, the 330HS, which had 10X zoom.  It has rounded corners and a big screen, making the camera look good.  But I have concluded that In spite of increasing the optical zoom range, and increasing the imager from 12 to 16 megapixels, the 340HS is not as good a camera as it's predecessor, the 330HS.  I own both.<br /><br />The 330HS has the Digic5 processor, which is faster and allows the use of 3200 and 6400 ISO speeds with some loss of color quality but not horrible colored snow.  The 340HS has the older Digic4 processor which is capped at ISO 3200, and cannot take full images at the burst speed that the 330HS will do.  While increasing the optical zoom the designers reduced the maximum aperture from f3.0 to f3.6.  In low light you have the triple disadvantages of a slower lens, a less-capable processor, and more pixels crowded on an imager of the same size.<br /><br />But the worst part is that many of the manual features available on the 330HS are not present on the 340HS.  One that I miss is forced flash, such as you might want to use when your subject is backlighted by a window.  The camera also displays a ridiculous set of altered photos, including monochrome, of every photo you take.<br /><br />My 330HS connects wirelessly to my computer but I've been unable to get the 340HS to do so in spite of reading the manual and using Canon's wifi connection software.  I've read that others have made the connection successfully.<br /><br />The 340HS appears to be a triumph of style over substance.  Canon can do better.	2015-08-31
US	910761	R37DV5UDLQBO52	B004GGDNNA	4782757	ONA The Roma Camera Insert and Bag Organizer - Black	Camera	5	0	0	N	Y	Very versatile piece of gear. Protects cameras and lenses ...	Very versatile piece of gear. Protects cameras and lenses well, fits inside most backpacks and messenger bags. Would buy again.	2015-08-31
US	11771167	R26LDIC9H0IB16	B008OQV1CS	788046570	Lowepro LP36446-0AM  S&F Lens Exchange Case 100 AW (Black) (Black)	Camera	5	0	0	N	Y	Strong and durable.	I ordered this item and I must I say I love the design of it as well as the construction. Definitely well built and durable all the way around. I will be combining with other accessories such as the vest and belt but so far its working great!!	2015-08-31
US	21782151	R17ETTA2FI1UJ5	B00SUWYDPS	512107445	DevilCase Aluminum Alloy Protective Bumper for Sony Xperia Z3 Compact -- Retail Package with back cover Protective Film X 1 and Charging Dock Supporting Plate X 1	Camera	5	1	1	N	Y	This case is definitely superior to others	This case is definitely superior to others. It's a little pricey, but what you get is worth it. The fit and finish is superb. I receive many compliments on my phone now. If you tighten the screws it won't come loose. I did see a minor reduction in signal quality, that's the only downside.	2015-08-31
US	37659691	R3NRE80IPUBPR	B00JAJ9U8K	171213161	Vimtag, IP/Network ,Wireless, Video Monitoring, Surveillance, security camera	Camera	1	1	2	N	Y	Camera is adequate but Web interface is disasterous	UPDATE: At one point along the way some firmware updates or such has made me downgrade my rating from 2-star to 1-star. While the footage does record, I am unable to access the card from PC including after unmounting from the camera setting. I am always asked to format it on my PC. I've tried three different computers and four memory sticks. It seems now the only way to get footage off is by clicking 'download' through the web interface and waiting in real-time for the footage to transfer. The interface is still just as horrendous and unusable as it was when I wrote my initial review so long ago.  The camera quality is acceptable but nothing out of the ordinary these days (it is comparable to the 808 #16 keychain camera, if that). It was easy enough to connect (you have to use physical LAN cable at first) but the built-in WiFi is weak and I found difficulty getting steady signal when it was placed one floor below while the rest of my WiFi-enabled devices worked fine. My biggest gripe is the horrendous interface they force upon you when accessing the camera through the web interface. First you are prompted to install some very cryptic and unknown proprietary plugin / ActiveX control that links to the &#34;Shenzhm Mining Technology&#34; website, which I guess is an affiliation of the developer of this camera. To get motion recording to work you have to enable the alarm action as well (which bombards your phone with notifactions with each motion until you disable notifications via the phone settings), and you cannot use the scheduler if using motion detection. I have set this up to point outside but had to then buy a mechanical timer to power the camera off at night and on in the day since there is no way to remotely power it off or schedule motion recording for only a particular period of time. When you want to see what has been recorded through the Web interface, you go to the &#34;Messages&#34; screen where each record appears twice (once for 'alarm motion' and oncefor 'record'). Only 30 rows are shown at a time and the thumbnail snapshots are microscopic at 80x40 pixels. You can view a larger snapshot by clicking the thumbnail but can only view one snapshot at a time and have to close it to open another instead of just having a prev/next button. The videos have no controls for playback and there is no natural way to download them from the device without taking the MicroSD card out. When you want to see more records you have to endlessly click &#34;More30Records&#34; which is a terrible UX design. I have taken to the extreme of manually modifying styles and local script behavior via Stylish and GreaseMonkey plugins to make the interface slightly more bearable. If you know the device's IP you can connect locally, connecting through their own site for viewing was very sluggish. Next time around I would spend a little more money for a more industry-standard IP camera.	2015-08-31
US	41904797	R3K6DWMY9H76R2	B0036UTQLK	496402066	ePhoto VL9026S3 3000 Watt Continuous Light Kit with Carrying Bag with 3 each of 6.5 Foot Tripod, 22x28-Inches Softboxes and Light Heads with 15 45W 5500k CFL Bulbs	Camera	3	0	0	N	Y	good backdrop lights are okay--- wish I would have got ...	good backdrop<br />lights are okay---  wish  I would have got the LED-  screwing 5 bulbs into 3 bases makes them NOT really portable--- GO LED	2015-08-31
US	13734848	R9JKLEV5CHZO9	B010LSAYMY	634765335	GeekPro Pro 1 Wifi 12MP Full HD 1080P Sports Camera Waterproof Action DV 170° Wide Helmet Camcorder DVR Sport Camera Action Camera DV Camcorder	Camera	3	2	2	N	Y	Very good quality. Was impressed until i saw a big ...	Very good quality. Was impressed until i saw a big dot on  my recorded videos. It is stuck inside the lense and not outside the lense. We'll see when i get my replacement item.	2015-08-31
US	19198509	R2ZBW66XV0V3ZT	B00WBJGUA2	75082538	Nest cam security camera	Camera	4	0	0	N	N	Great product software needs work	It was easy to setup with a small hiccup during the scanning of the barcode on the back.  I still have issues with the software not loading correctly on my phone which customer service has said they are working on fixing.  The app hangs quite often when loading it from a push notification where I either get single spinners or double spinners.<br /><br />I do wish the monthly/yearly fees for video retention were better or there was maybe a network based solution for video storage as I would like to buy more of these and use them as a whole house system but would get quite pricy	2015-08-31
US	14462467	R2IJNE1M7SRJ8L	B00PGTOX26	370560119	YONGNUO YN560 IV Wireless Flash Speedlite Master + Slave Flash + Built-in Trigger System for Canon Nikon Pentax Olympus Fujifilm Panasonic Digital Cameras	Camera	5	0	0	N	Y	These things are simply great! I had the 560III's which I loved and ...	These things are simply great! I had the 560III's which I loved and used without any issues! I shot tons of weddings with them. Never a hiccup. These 560IV's with the Master/Slave wireless feature where you can change the power, zoon, turn on or all on or off in groups or in single configuration, is something I've waited for a long time. It works perfectly!	2015-08-31
US	12013595	R29M4XR13KPHEI	B00HG7F9SS	546032882	Water Flow Sensor Switch	Camera	5	0	0	N	Y	Five Stars	Thanks, just what we needed!	2015-08-31
US	47598215	R1LBS6NZUBHBWM	B004ADISFW	872330688	VideoSecu Pair of VGA 15Pin Male to 8 BNC Female Connector DVR Card Cable Plug 1JX	Camera	5	0	0	N	Y	Five Stars	Work great	2015-08-31
US	49249117	RAEI8DD2TF4EI	B005CRKX3K	1472704	Limostudio 17" Mini Tripod Table Top Travel Camera Camcorder Travel Tripod For Digital Cameras & Camcorders	Camera	5	0	0	N	Y	Five Stars	Great stand!	2015-08-31
