marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	46552348	R2CMXYGQ2QVVP1	B00WBU3HU2	311646205	Kodak CFH-V15 - HD WiFi Video Monitoring Surveillance Security Camera, Pan/Tilt, Two-Way Audio, Night Vision & Free Cloud Storage	Camera	5	0	0	N	Y	Excellent camera but the app needs some work.	I have been using the Kodak CFH-V15 for the past month and I must say that I've been impressed. I will note right away, if you do not own an iPhone are android phone this camera will likely not work for you. The setup is done through the app and without a phone that supports the app you will not be able to set the camera up.<br /><br />I found the camera setup to be relativity easy. You plug the camera in and then open up the app on your phone. From there you connect to the camera and setup the wifi password so that it can connect to your home network. One downside I did notice is that there is not a native app for the iPad. Because of this I ended up downloading the iPhone version of the app to my iPad and set it up that way. It would be nice if Kodak would make the app universal so that it wasn't so ugly on the iPad. This was my only complaint with the setup process.<br /><br />Using the camera for daily use is a breeze. The video quality is excellent and the pan/tilt feature allows you to see an entire room easily. The app also works well and allows you to set up notifications to alert you if motion is detected. This ensures that you will not miss anything moving in the room that you have the camera setup in. The app also gives you the ability to speak through a speaker that is on the camera, so if you have a pet you could easily speak to them remotely.<br /><br />Overall I would say that this camera is an excellent option for anyone that is looking for a home security camera. The quality is excellent and while the app is not the greatest, it does do its job well enough.	2015-08-31
US	34839788	R2OM6OYRFC1EX5	B000BNY64C	853708552	STK's Canon BP-511 2200mAh Battery for Select Canon Cameras (2 Pack)	Camera	1	0	0	N	Y	Spam	Buyer Beware: After purchasing this, I begun getting spam email from SterlingTek.	2015-08-31
US	221141	R18P3RW2HBRI5L	B00L2GJBOW	795532479	Spy Pen Video Camera Audio Recorder By U-Guard Security Prod	Camera	5	0	1	N	Y	Five Stars	Grest product	2015-08-31
US	50923817	RDJN88ERJ3H04	B00HV4XHX0	629357110	[2 PACK] Long Camera / Camcorder Neck Shoulder Straps Belt - Length Approximately 36" + Cleaning Cloth in Retail Packaging (Multi-Color (Blue) + Black)	Camera	5	1	1	N	Y	Fast and accurate; just as advertised.	Being a larger than average photographer, I was having a hard time finding a long enough strap so my camera would hang comfortably. This is exactly what I needed! Delivery was super-quick!	2015-08-31
US	40768960	R6HRF25HUMIIE	B00TAG8F52	482310914	LimoStudio Digital Photo Portable Ecommerce Business Shooting Table White Background , AGG1570	Camera	5	24	24	N	Y	Very clever design for a tabletop seamless backdrop. Works great!	This greatly exceeded my expectations. It's easy to setup and is nicely made, considering its very modest price. Now I only need to pull out the big roll of seamless paper for large items. This is perfect for items up to about to about the size of a basketball.	2015-08-31
US	16149682	R4WHEG7OAM53Q	B00CJZDL0K	824612508	Canon EF-M 18-55mm f3.5-5.6 IS STM Compact System Lens	Camera	5	2	2	N	Y	I have used a number of "kit" lenses with the same Aperture range and Zoom range and this is one of the best that I've used	Very versatile lens used with my Canon EOS M.  Does fairly well in low light as well! I have used a number of &#34;kit&#34; lenses with the same Aperture range and Zoom range and this is one of the best that I've used!  Very quiet and smooth focusing which is a plus since I use the camera to take videos a lot in a recreational and semiprofessional level.  Overall a great lens!	2015-08-31
US	14893783	R3HXYFFRPM8DEV	B0116GUXXU	655797668	Neewer 30"-70"/77-180cm Studio Photo Swivel Head Reflector Arm Support Silver, Holding Cross Arm Boom Stand Photo Graphic Equipment(Reflector and light stand are Not Included)	Camera	5	1	2	N	Y	Five Stars	Great, works perfectly	2015-08-31
US	29315020	RHCB4C4IMW8CR	B00V03L78K	119585421	Nikon D7200 2x Teleconverter (4 Elements) + Nw Direct Microfiber Cleaning Cloth.	Camera	5	0	0	N	Y	Great bargain	Clear and crisp photos. Good price!	2015-08-31
US	42542762	R16ORPTXEOW6IB	B002VPE1WK	839407277	AmazonBasics Backpack for SLR/DSLR Cameras and Accessories - Black	Camera	5	0	0	N	Y	small, not a lot space but...	Much smaller than its seems but I'm a short girl so it looks nice on me!	2015-08-31
US	51018966	R2JH50ODR08C2N	B003WLY24O	35272351	CowboyStudio Photo Studio Soft Reflective Umbrella Continuous Lighting Kits	Camera	4	0	0	N	Y	... bulbs burned out within 2 days - but very pleased with the quality	Can't beat the price - bulbs burned out within 2 days - but very pleased with the quality.	2015-08-31
US	25655216	RY2XS9IH8ELN1	B003Y60DZO	644439368	Fotodiox Canon EOS Macro Extension Tube Set for Extreme Close-Ups	Camera	3	0	0	N	Y	Not good with 50 mm lens	I always expecting more from this product. Seems like the 50MM lens doesn't work properly on this one.<br /><br />I might be wrong but so far... i'm not impressed.<br /><br />again, I'm might be wrong.<br /><br />I didn't try it out with my other lenses.<br /><br />I may give a follow up on this review	2015-08-31
US	11952266	R2WQNSHQ6WK7QV	B00PMEG8YQ	420693246	Amcrest 960H 8CH 1TB Security System - Eight 800+ TVL IP66 Bullet and Dome cameras (Black)	Camera	5	15	16	N	Y	Would be nice to allow mobil app to change cofiguration (e	I installed 4 cameras to cover my front yard and side door.  I bought a wifi extenrder which is placed next to the main module to prevent having a long ethernet cable connects to my router.<br /><br />To not having long video cable from my backyard to the main machine, I installed a wireless camera (different brand) to cover my back yard.<br /><br />Pros:<br />1. Installation - plug and play (need to drill holes on garage wall for cables to go through is expected for this wired system).<br />2. Not noisy at all (don't know why some reviews complain about noise).<br />3. Price is reasonable.<br />4. Mobil application to view the video remotely works very well. Would be nice to allow mobil app to change cofiguration (e.g. motion detection) remotely.<br />Cons:<br />1. I get notifications from all four cameras when cameras switching from day (color) to night (black and white) mode and vise vesa. These anoying alarms can be prevented if the system is designed properly.<br />2. Picture attached in alarm notification e-mail is not very clear (hard to tell the details of a face).<br />3. PC/laptop application (Amcrest pro) does not work at all. It can not detect Amcrest device connected to the same router and there is no way to configure (UID) manually.  Same result after giving Amcrest tech support to access my laptop remotely.	2015-08-31
US	49455991	R3IYNO7L6PV4SZ	B00DFWR652	78331475	Skiliwah LCD Screen Display for FUJIFILM Fuji J10 J12 J15 LCD Screen Display Without Backlight	Camera	1	0	0	N	Y	One Star	Item failed to work properly!	2015-08-31
US	46282501	R2CB6LQ5M6FW2K	B00H8TAM8Q	922014379	Samsung SNH-1011 Wireless IP Camera	Camera	4	0	0	N	Y	Great Alternative to costly competitor	Great value - bought this refurbished instead of spending the extra money on the nest cam. Pros - affordable, easy to set up, decent picture quality and scope of view, night vision has great picture quality. Cons - you cant select night vision to go on when you want it its automatic, no power button (not a huge deal you just have to disconnect the power cord), no pan option. Using for puppy nanny cam and it fits the bill.	2015-08-31
US	48363612	R6OHFC2MPYO2A	B00G9G76PQ	912641055	Nikon ML-L3 Wireless Remote Control with Storage Case for D40, D40X, D50, D60, D70, D70S, D80, D90, D600, D610, D3000, D3200, D5000, D5100, D5200, D5300, D7000, & D7100 SLR Digital Cameras, 1 J1, 1 J2, 1 V1, & 1 V2 Compact System Cameras, COOLPIX A, P7000, P7100, P7700 & P7800 Digital Cameras + 3 Replacement Batteries & HeroFiber Ultra Gentle Cleaning Cloth	Camera	5	0	0	N	Y	seamless operation!	Use it this past weekend for a family portrait session.  Worked GREAT!!!!	2015-08-31
US	14027609	RLZCLHTE1RGUZ	B00JAJ9U8K	171213161	Vimtag, IP/Network ,Wireless, Video Monitoring, Surveillance, security camera	Camera	5	1	2	N	Y	Five Stars	Works good so far.	2015-08-31
US	38901234	R1DUA7T5CX7M8Y	B00GYL9KK0	174322929	BESTEK Waterproof Canvas DSLR Camera Shoulder Bag	Camera	4	0	0	N	Y	Nice bag for stuff.	Finally I can store all my camera stuff in one place!! this is a very nice bag with lots of room for my &#34;stuff&#34;, and it arranges nicely with compartment dividers that are movable.	2015-08-31
US	16101828	RIAWPREVYSSSY	B00YRUEQUE	820385345	Tiangtech® Digital Video SLR Camera with 4X Digital Zoom and 2.8 Inch LCD Screen (HD 720P 12MP)	Camera	5	6	7	N	Y	A great beginner camera and easy to use	Bought this for my grandson that turned 13 and it is prefect for him. A great beginner camera and easy to use.	2015-08-31
US	47191202	R38OYQ8DFQTCTU	B00HXGXKTC	157577240	Out-front Bike Mount Type7 Garmin Edge + Gopro Camera T [Rec-b17-gm+gp]	Camera	5	1	1	N	Y	Five Stars	Great product and nice looking. Great for aero bars as well.	2015-08-31
US	45676353	R10EP90CX0885Z	B00HV0FL5Q	502225500	Four Halcyon Lithium Ion Replacement NP-BX1 Battery and Charger Kit + Memory Card Wallet + Multi Card USB Reader + Deluxe Starter Kit for Sony HDR-AS100V POV Action Cam and Sony NP-BX1	Camera	5	0	0	N	Y	excellent product, arrived on time	excellent product, arrived on time, works great. i would purchase from this merchant again.very happy with this product, would recommend it to friends.	2015-08-31
US	24119193	R1DYO2XSROHGY6	B00ZQSS0YY	867135224	Smartphone Fisheye Lens, Domo Fish Eye Fisheye Lens for Apple Iphone 6 5s 5c 4s 4g 4 Samsung Galaxy S2 S3 S4 S5 Note 2 3 HTC One M7 M8 Sony Xperia Z Nokia Lumia 820 920 Moto Blackberry, Works with Most Smartphones and Tablets.	Camera	4	0	0	N	N	Inexpensive lens, performs ok.	I wasn't sure what to expect from this lens when I got it, but it just gives you more viewing area, and it's as if it is zoomed out.<br /><br />It does not work on my ZTE Concord II, because my camera lens is down about half an inch too far.  It would be great if this clip had the ability to extend, then it would fit any phone. It does however, fit my brother's Moto G, and my other LG Optimus Fuel smartphone.<br /><br />I'm not sure how often I would use this lens when I can just zoom out.  I think for certain artistic photos, this would be good for, but not for every day photos.<br /><br />I am giving it a 4, because it works like it says it does, but personally, I am not fond of it.  My photos appear fine when looking at them on the phone, but after they upload, they are a little blurry.  It does come with a pouch to keep it in, and a lens cap when it's not in use.  The cap does come off easily.....maybe a little too easily for me.  I could see it getting lost pretty quickly.<br /><br />I can get similar effect on photos using free editing software.  This fisheye lens is very inexpensive, only $5 so you aren't out much money if you want to give it a try though.<br /><br />*Sample provided at a discount for testing and review.	2015-08-31
US	24729307	R3MUE0NKB48DH5	B002PAX9QU	680713300	GoPro Head Strap Camera Mount	Camera	5	1	1	N	Y	LOVE this purchase	LOVE this purchase. I've used it for multi 5ks, bike rides with the family, basically any experience I want to capture POV - to many to list. Sturdy product, not to heavy or clunky. Thumbs up!!	2015-08-31
US	14950766	R12AEC12GCYOT0	B001TZWNF0	193425467	Case Logic SLRC-202 Medium SLR Camera Bag (Black)	Camera	5	0	0	N	Y	perfect little bag that easily fits a camera with a ...	perfect little bag that easily fits a camera with a 18-55mm lens, speed light, mini tripod, spare batteries and more!	2015-08-31
US	37629465	R1PIS6PL6YADT0	B00P91U9F6	131324167	BIRUGEAR Gopro Hero Mini Tripod Mount with Adapter	Camera	5	0	0	N	Y	Great investment for your gopro	Great product! I've used this floaty handle a bunch while swimming and kayaking. I really feel better about not losing my go pro.	2015-08-31
US	1657424	R1R2V4G4Z74AOI	B00SXBORRK	528966475	Sports Mount compatible with all GoPro® cameras - Gun, Fishing, Bow Mount	Camera	4	0	0	N	Y	but feels a little flimsy and may easily	fits on my shotgun and my bow. but feels a little flimsy and may easily break	2015-08-31
US	3164513	R1TSE04S9NJX2M	B009PK9UW0	223800886	GoPro Head Strap Mount	Camera	5	1	1	N	Y	Must for any Moto-vlogger	Great mount got to 100 mile per hour on my motorcycle it the camera didn't flinch a bit<br />Is great to take great shot and can be used on almost any helmet.<br />Go pro outdid themselves	2015-08-31
US	41575582	RUOZXGD8TNGXM	B00EFILVQU	692294792	Canon 55-250mm STM	Camera	4	0	0	N	Y	Four Stars	re-furbished- so was not sure about the quality. met my expectations. thanks	2015-08-31
US	1895333	R1S5OVQST074TX	B00A6MTIS2	910197251	Neewer 60X Zoom LED Cell Phone Mobile Phone Microscope Micro Lens for Apple iPhone 5 5S 5C	Camera	5	0	0	N	Y	... focus but once I got it down what a terrific little product this is I would recommend it to ...	It's taking me a long time to leave a review I had problems at first adjusting the focus but once I got it down what a terrific little product this is  I would recommend it to anyone who needs to see superfine detail I use mine on plant life to look for bugs and look at try combs	2015-08-31
US	51505880	RWRYKQKEPVX1U	B00OAZENDG	638437185	Neewer Photo Studio Bracket Grip Holder 24"-47"/60-120cm Swivel Head Reflector Arm Support + 6Ft/75" Photography Light Stand	Camera	5	0	0	N	Y	Five Stars	It's all good.	2015-08-31
US	52488296	RX5IZO0NE55X0	B005FM8UL4	644923993	ZMODO 4 Ch Security DVR Surveillance System With 4 Outdoor Weatherproof IR Night Vision Video 480TVL Digital Camera 500GB HD	Camera	5	0	0	N	Y	They work greay	They work great	2015-08-31
US	45527631	R2I68PXE62J96K	B00S8RFTEE	840200502	Polaroid Shutter Release Timer Remote Control	Camera	4	0	0	N	Y	I love the flexibility of options this shutter gives	I love the flexibility of options this shutter gives. Would highly recommend. Only complaint is, like almost everybody else has mentioned, is that is has no on/off switch and will activate easily in a bag if the batteries are left in it.	2015-08-31
US	139114	R3J83Z3DB2MXWW	B00I8BIBCW	606081094	Sony W800/B 20 MP Digital Camera	Camera	1	0	0	N	N	Terrible	Is not a great camera. I have had issues with my pics being blurry. I wish I had sprung for a better camera now Im stuck with this one for awhile.	2015-08-31
US	25690164	R79FBV2Q9VS7O	B00M0QVOOS	929881388	Canon SX400	Camera	4	0	2	N	Y	... still learning to use it so will have a better idea of how I like it after more use	I am still learning to use it so will have a better idea of how I like it after more use.	2015-08-31
US	25025669	R267ET2EYVYHRR	B00J4C9WCC	307996935	MaxLLTo&trade; USB Data + Battery Power Charging Cable Cord Lead For Nikon Coolpix S6500 S 6500	Camera	5	0	0	N	Y	Five Stars	Fast delivery and wonderful inexpensive product!	2015-08-31
US	51892661	R3J2I47PXJXHXW	B00O469EEY	787284791	Benro A48TDS6 Monopod with 3-Leg Locking Base and S6 Head, 4 Leg Sections, Twist Lock Leg Release (Black)	Camera	5	0	0	N	Y	Five Stars	Great base for my Benro Transfunctional tripod. Now I can convert my tripod's removable leg into a monopod.	2015-08-31
US	397882	R2VA3DVACLDFVE	B003EENZEC	644708749	Insten 2 PACK Panasonic CGA-S005 / CGA-S005E Replacement Battery Compatible with Panasonic Lumix DMC-LX1 / DMC-LX2 / DMC-LX3 Digital Camera	Camera	5	0	0	N	Y	awesome price!	fast shipping, awesome price!	2015-08-31
US	44263178	RA12TGTDIIEAH	B00N5G8HAG	938050708	ProOptic Universal Lens Cap Tether	Camera	4	0	0	N	Y	Four Stars	works	2015-08-31
US	18955398	R1XNXE3B2KW9RF	B00JVSTA2Q	515223796	Panasonic Lumix DMC-GH4 4K Micro Four Thirds Digital Camera Body with 15mm Pancake Lens + 64GB Card + Battery + Case + Tripod + Flash + Kit	Camera	3	1	1	N	Y	A few of the items are not the same as ...	A few of the items are not the same as in the picture. Very cheap versions of the extra items ( flash, card holder, tripod, etc.)	2015-08-31
US	2174933	R3HHHEYM8Q2Z4N	B00SRGZILU	241207183	Joinwin ® Home Motion Sensor 105dB Alarm with 2 Remote Control	Camera	1	0	0	N	Y	The control just have approx. 10 ft of range ...	The control just have approx. 10 ft of range, so I have to open the door to connect and disconnect the sensor. That's really does not work.	2015-08-31
US	8526068	R3HGSYI25J09TP	B00CS825XM	503811860	DJI Phantom Aerial UAV Drone Quadcopter Replacement Battery	Camera	5	0	0	N	Y	Thanks	Great work, and speedy delivery.	2015-08-31
US	45161453	R49GT2MN96MUG	B001OC7IXU	20485020	Kodak EasyShare Z980 12MP Digital Camera with 24x Optical Image Stabilized Zoom and 3.0 inch LCD	Camera	5	0	0	N	Y	It replaced a like unit that I wore out	It replaced a like unit that I wore out. This one is in very good condition, and I am having absolutely no problems with the camera. Thanks for asking.	2015-08-31
US	14420273	RDULRMG6GN791	B00J3YAVYY	34253116	LimoStudio 360 Swivel Mini Ball Head Photography Clamp w/ Speedlite Flash Hot Shoe Mount Adapter, AGG1291	Camera	4	0	0	N	Y	feels sturdy. Didn't end up working for me	Works as intended, feels sturdy.<br /><br />Didn't end up working for me...sigh.	2015-08-31
US	20805948	RBFQO4RGIUUCM	B004B0WFSA	776056917	Fancier Studio W024 Muslin Backdrop Muslin Background 6x9 ft	Camera	4	0	0	N	Y	As expected	Exactly as expected. Love the color. A little thin but my studio is inside and backdrops are against a wall. There were wrinkles but easily are removed with post editing or ironing before.  Good for the price. Minus a star for thin material but I'm not at all superseded by it.	2015-08-31
US	11664279	R3P1OVL5774MNS	B0015U95SW	748891556	Tamron AF 18-200mm f/3.5-6.3 XR Di II LD Aspherical (IF) Macro Zoom Lens	Camera	4	1	1	N	Y	Good medium range lens.	Purchased for shooting H.S. Volleyball action. Just what I was looking for.	2015-08-31
US	20666875	R1WS7VBVI8NH1Z	B00P8XG832	807595521	Flylinktech HD 1080P 60fps Sports Action Camera H.264 12MP Helmet Cam 1.5 -inch High Definition Screen with 60M Waterproof Case (M10-Silver)	Camera	3	0	0	N	N	not bad not good just meh.	At best it can be consider a clone of the SJCAM 5000 with 60fps. at its price its not bad and works well. The website actually doesn't even show this product let alone any type of support should you need to contact them. I own both SJCAM 4000 and the SJcam 5000+ best i can say you could compare this with the SJCAM 5000 but sadly there is NO way to control the MIC volume like the SJ5000 the volume control on this camera actually only controls the audio of the BEEP sound.<br />You should expect the same problems such as overheating of the unit in 80.F to 100.F. which could lead to the camera not recording leaving you no choice but to remove the battery to reset the unit.<br /> Audit is poor at best it captures all the sound around you, you would think that is a good however it AMPLIFIES it meaning you should expect increase in distortion, with no way to change it you better rely on software to remove or normalizes it. I would recommend waiting for something better. Also the anti shake makes things worst by creating Z fighting or blurring the video. best keep it off and just use software to try to fix it or better yet just stay with 60fps.	2015-08-31
US	46286210	R31YZATQ9K4G8M	B00B3YJG5C	962860001	GoPole EVO 14-24-Inch Floating Extension Pole for GoPro Cameras	Camera	5	0	0	N	Y	Awesome buy.	A great buy for our go pro. We wanted a stick that we could use in the ocean.  This went in the ocean numerous times and did not rust.  Since then it has been to numerous water parks and even Disney world, it's still in perfect shape. It also floats in water if the camera slips out of your hand.  The only thing to watch for is that in wind you can hear the wrist strap wiggling back and forth in the video.	2015-08-31
US	1346699	R2O5E3WIWVRXUG	B004W86GQS	122961982	Lowpricenice Car Alarm Remote Keychain DVR Camera	Camera	5	0	0	N	Y	Good qualities and a great seller.	Good qualities and a great seller.	2015-08-31
US	126368	R25GH5G6BIZCDQ	B00H3R8SEI	305640860	LimoStudio 6 PCS Black Nylon Muslin / Paper Photo Backdrop Background Clamps, 3.75 inch, AGG1242	Camera	4	0	0	N	Y	Four Stars	Great can b used for number of things.Thx very much.	2015-08-31
US	29010243	R34INO3ZYOK8AN	B00EB6FNDI	132679409	ANRAN 2.0 MegaPixel SONY HD Onvif Wireless Wifi Network IP Surveillance CCTV Surveillance Home Video Camera	Camera	4	0	1	N	Y	Very good for the price	Pros<br />Very good picture night and day the Sony sencer is very good.<br />A non intrusive size for along an outside sofit.<br />All in all i purchased a second and i am happy with both so far.<br />I use Blueiris for the montoring them and several other brands.<br />Cons<br />The software to change the IP, password, and port not easy.<br />The first unit was tuff to get going but the second came a little easyer.	2015-08-31
US	35732278	RWQXENYX7G3XE	B00TOXJA4G	488749471	MeFOTO  SideKick 360 Plus Smartphone Adapter	Camera	4	0	0	N	Y	really great.	Super awesome and sturdy.	2015-08-31
US	609590	R17RBEDFH3O5V0	B0111RCZXU	564833420	[Fujifilm instax Mini Case]--CAIUL First Generation Zipper Universal Carry Case Bag For Instax Mini 7s 8 25 50s 90 Camera, Polaroid ZIP Mobile Printer w/ZINK Zero Ink Printing, Instax Printer	Camera	5	0	0	N	Y	Cute!	Great color and size. It can be used as a normal purse... Cute!	2015-08-31
US	2188155	R3FSTST8690KD7	B00U2UZ40Y	840491020	Instax Parent	Camera	5	0	0	N	Y	Five Stars	Excelente!	2015-08-31
US	45676353	RN9CIA7I01F67	B00VAJTTJ8	786071596	prost ® Motorcycle/Bike Handlebar Rail Mount for Sony HD Action Cam HDR-AS200V AS100V AS30V AS20V AZ1 FDR-X1000VR	Camera	3	1	5	N	Y	haven't tried it yet, its on the bike but ...	haven't tried it yet, its on the bike but haven't put my cam on it and went for a ride yet.	2015-08-31
US	14620502	R2CTAK3APOFKZU	B011HRZMDE	970722920	Korner Extender	Camera	5	37	38	N	N	Korner is unequalled!	I've been looking for a system like Korner for a number of years without success. Living in crime-ridden South Africa and having been the victim of armed house robbery myself, I just had to get a back-up system for my existing system (passive infrared radio- alarm linked to response company) to give additional peace of mind. Eventually I resorted to a Chinese GSM system but if you have ever tried that out you will know the term ' user unfriendly' was specifically created to decribe those systems. In came Korner and what a pleasant experience!<br />A few remarks:<br />One piece door contacts and real pleasing on the eye!<br />Absolutely user friendly - even a child can install them.<br />Direct control via an App on your phone.<br />Long battery life<br />The whole system is plug and  play.<br />Korner will send you an email as well as a pop-up on your phone if intrusion is detected.<br />Korner can be used as a door chime if not armed - so you can still monitor movement through the house even when it is disarmed.<br />Allthough the tags are meant to be used with doors/windows, I've dropped one in portable safebox at home and it works perfectly well to register movement of the box.<br />Very nice feature is that you can actually set up a circle of friends to be notified of intrusions - one can create your own personal neighbourhood watch system.<br />Customer service is excellent - I had a few questions/issues and time and again I was assisted in a prompt and efficient manner. Love the fact that the system is updated continiously (OTA) with new features and improvements.<br />The whole system is portable - so you can take it along if you move.<br />It deserves a 5/5.<br />Francois, South Africa	2015-08-31
US	7234871	R2CMHWXJSV4YXI	B0088P5QOO	290684842	Progo Battery Pocket Rapid Travel Charger With Car & European Adapter for Sony NP-BG1, NP-FG1. Fits Sony Cyber-Shot DSC-H3, DSC-H7, DSC-H9, DSC-H10, DSC-H20, DSC-H50, DSC-H55, DSC-H70, DSC-H90, DSC-HX5V, DSC-HX7V, DSC-HX9V, DSC-HX10V, DSC-HX20V, DSC-HX30V, DSC-N1, DSC-N2, DSC-T100, DSC-T20, DSC-W100, DSC-W120, DSC-W130, DSC-W150, DSC-W170, DSC-W200, DSC-W210, DSC-W215, DSC-W220, DSC-W230, DSC-W270	Camera	5	1	1	N	N	Perfect for a trip around the world	My in laws are taking a trip around the world and this charger is perfect for their Sony battery. They had lost theirs and so this couldn't have come at a better time. It includes the European adapter which is what they will need for most of their trip. This is compact enough that it will fit in their small carry on so they know where it is at all times. We wanted to test it and it charged their battery that was almost dead in not much more than an hour. They couldn't be happier and you seriously can't beat the price for this set.<br /><br />I received this free in exchange for my honest and unbiased opinion.	2015-08-31
US	28410470	RIN969OD41JR7	B000NOQVQK	709945391	Kodak Easyshare Z712 IS 7.1 MP Digital Camera with 12xOptical Image Stabilized Zoom	Camera	5	1	1	N	Y	it's a good piece and I've only had to invest towards getting ...	I bought this camera ages ago - not sure why I wasn't asked to post a review then... :) Anyways, it's a good piece and I've only had to invest towards getting the SD card compartment.	2015-08-31
US	263426	R1M3NFQGZ2849P	B00SX4S804	615667305	Nikon COOLPIX S3600 20.1 MP Digital Camera with 8x Zoom NIKKOR Lens and 720p HD Video (Silver)(Certified Refurbished)	Camera	4	0	0	N	Y	Four Stars	Happy with this buy	2015-08-31
US	17049973	R2VQ49QLES7J8J	B01264T300	585678645	Canon Selphy CP910 CP1200 Case - Lalonovo Comprehensive Protection Carry Case for Canon Selphy CP1200/ CP910/ CP900/ CP810/ CP800 Portable Photo Printers	Camera	4	0	0	N	Y	This is not the described pink I was expecting. ...	This is not the described pink I was expecting.  Although the color is more a salmon/coral shade, it is OK.	2015-08-31
US	4260339	R1Q97QULE40IF7	B00SU71OYG	81243427	LiBa SAS Hidden Camera, Spy Camera Pen & 720p HD Video Camera Recorder DVR - Record in 1280x720 HD Video Resolution - 8GB SD Card Included	Camera	1	0	1	N	Y	One Star	Cheap. Toy looking.	2015-08-31
US	44182493	R31GHVC5A4GQ9L	B00FCEPKS6	692600532	2x Pack - Olympus OM-D E-M5 Decoded Battery - Replacement for Olympus BLN-1 Digital Camera Battery (1220mAh, 7.4V, Lithium-Ion)	Camera	4	0	0	N	Y	Battery for Olympus OMD-EM5	Received by USPS and it is decoded as it charges using Olympus Charger BCN1. Non decoded battery do not charge on this device.	2015-08-31
US	46383515	R1W9JMUZIB6PMZ	B00EZI17SC	424639394	Fujifilm 16326042 Fujichrome 35mm Velvia 100 Color Slide Film ISO 100 - 5 Rolls of 36 Exposures (Green/White/Purple)	Camera	5	2	2	N	Y	Five Stars	Velvia never disappoints.	2015-08-31
US	11213801	R1VR1OVGA2L7OC	B003Y73Q3Y	61192947	Defender PX301 Digital Wireless DVR Security System Receiver	Camera	1	3	3	N	N	We are very disappointed with Defender's failure to stand behind its products	We purchased a Defender brand DVR on March 3, 2014, and in August of 2015, the DVR no longer recognized the hard drive. Because the system was outside of the one year warranty period, Defender offered a mere 10% discount on the purchase of a new product. Defender refused to repair the DVR at my expense, so we could only trash the DVR, the heart of the security system, and replace it with a new system. We spent several hundred dollars on the original security system and spent $300 on labor and materials to have the system professionally installed. To have the system fail after a year and five months is unacceptable, particularly when you cannot buy internal replacement parts or have your items repaired. We are very disappointed with Defender's failure to stand behind its products. Below is our conversation with a Defender representative as we attempted to have our issue resolved.<br /><br />Chat Transcript<br /><br />Time of chat: 8/31/2015 9:36:06 AM<br />Length of chat: 00:14:50<br />Your name: William Rooks<br />Chatted with: Kristi<br /><br />9:36 AM Kristi: Hello William Rooks, thank you for your inquiry. I am looking into your question, and will respond shortly<br />9:36 AM William Rooks: Thank you.<br />9:38 AM Kristi: I do apologize for the issue with your DVR. We are regrettably unable to offer repair work outside of the 1 year warranty. Please see the link below for the DVRs we offer at this time.<br />9:38 AM Kristi: http://defender-usa.com/products/DVRs.eng-12.html<br />9:39 AM Kristi: I can also offer coupon code CXB17, valid until September 30th, for a discount on most regular priced items on our site.<br />9:40 AM William Rooks: How much of a discount does the coupon code provide?<br />9:40 AM Kristi: 10%<br />9:40 AM William Rooks: I have to tell you how frustrated I am that a product I spent hundreds of dollars on and lots of time installing has broken and cannot be repaired just outside of one year.<br />9:41 AM William Rooks: I have receipts for having the system professionally installed, which cost over $300.<br />9:41 AM William Rooks: That is on top of the DVR system itself.<br />9:41 AM Kristi: I do apologize, William. What was the purchase date of the DVR?<br />9:42 AM William Rooks: March 3, 2014<br />9:42 AM Kristi: At this time, it would regrettably be to far outside of the warranty for us to make an exception, regrettably. I do apologize.<br />9:43 AM William Rooks: It is incredibly frustrating that one year after purchase, Defender no longer repairs its products. I will be leaving a lengthy review on Amazon and on the Defender website.<br />9:44 AM William Rooks: Do you think it is reasonable to have to throw a device away after spending this sort of money on it, particularly when it is only one year and five months old?<br />9:44 AM Kristi: I do understand your frustration with this, and I apologize. We are unable to offer repair work, regrettably.<br />9:46 AM William Rooks: Are you able to offer a larger discount on the products that are listed under &#34;Special Offers&#34; on your website? There is an 8 Channel DVR with a 500 GB hard drive for $74.99.<br />9:49 AM Kristi: We are unable to offer a larger discount then 10%, regrettably.<br />9:50 AM William Rooks: I have to tell you that it is also frustrating that defender offers a telephone support line that, after dialing extensions for 15 minutes, merely re-routes you to the website.	2015-08-31
US	52432830	R2KLKFHPR9GM6L	B00KLTG2J8	833529558	Liquid Image 305G XSC-Xtreme Sport Cams LIC Hydra Series 12MP Mask Waterproof Video Camera with 1-Inch LCD	Camera	4	1	1	N	Y	Great fun recording waves and surf	Great fun recording waves and surf.  Can not wait for the surf to quiet down a little to get some snorkeling done.	2015-08-31
